site_name,site_url,latitude,longitude,elevation_m,active,date_first,date_last
niwot5,https://phenocam.nau.edu/webcam/sites/niwot5/,40.03286,-105.54697,2993,True,2016-07-06,2026-03-23
niwotridge,https://phenocam.nau.edu/webcam/sites/niwotridge/,40.03286,-105.54697,3050,False,2008-01-01,2010-08-30
nlloobs,https://phenocam.nau.edu/webcam/sites/nlloobs/,52.1666,5.7435,25,True,2023-02-14,2026-03-23
norriepoint,https://phenocam.nau.edu/webcam/sites/norriepoint/,41.8316,-73.9421,10,True,2024-05-29,2026-03-23
northattleboroma,https://phenocam.nau.edu/webcam/sites/northattleboroma/,41.98369,-71.31056,60,False,2012-02-21,2021-04-30
northinletsaltmarsh,https://phenocam.nau.edu/webcam/sites/northinletsaltmarsh/,33.3455,-79.1957,1,True,2017-10-12,2026-03-23
nphtin,https://phenocam.nau.edu/webcam/sites/nphtin/,47.1111,12.4265,2350,True,2021-08-19,2026-03-23
ntucrownpoint,https://phenocam.nau.edu/webcam/sites/ntucrownpoint/,35.6858,-108.1457,2112,True,2022-05-12,2026-03-23
ntucrownpoint2,https://phenocam.nau.edu/webcam/sites/ntucrownpoint2/,35.6858,-108.1457,2112,True,,
ntupinyongarden,https://phenocam.nau.edu/webcam/sites/ntupinyongarden/,35.6867,-108.1471,2055,False,2019-04-19,2019-08-08
nwohiocrop,https://phenocam.nau.edu/webcam/sites/nwohiocrop/,41.6285,-83.34708,200,False,2012-04-06,2014-04-02
oakridge1,https://phenocam.nau.edu/webcam/sites/oakridge1/,35.9311,-84.3323,371,False,2006-10-12,2016-07-05
oakridge2,https://phenocam.nau.edu/webcam/sites/oakridge2/,35.9311,-84.3323,371,False,2006-10-12,2016-07-05
oaksavannaifapa,https://phenocam.nau.edu/webcam/sites/oaksavannaifapa/,38.4978,-5.1142,547,False,2024-06-26,2025-08-30
oakville,https://phenocam.nau.edu/webcam/sites/oakville/,47.89933,-97.31614,268,True,2014-08-07,2026-03-23
ohmcell2,https://phenocam.nau.edu/webcam/sites/ohmcell2/,50.1737,-97.1228,231,True,2023-07-19,2026-03-23
oliveifapa,https://phenocam.nau.edu/webcam/sites/oliveifapa/,37.8589,-4.8071,106,True,2024-06-26,2025-07-04
omorapeatland,https://phenocam.nau.edu/webcam/sites/omorapeatland/,-54.9394,-67.6418,27,True,2024-11-23,2026-03-21
oppenwehe,https://phenocam.nau.edu/webcam/sites/oppenwehe/,52.504,8.514,34,True,2023-08-08,2025-03-05
ordesa,https://phenocam.nau.edu/webcam/sites/ordesa/,42.65105,-0.06827,1330,True,2023-04-18,2025-01-29
oregonMP,https://phenocam.nau.edu/webcam/sites/oregonMP/,44.4523,-121.5574,1253,False,2011-06-14,2020-08-20
oregonmp1,https://phenocam.nau.edu/webcam/sites/oregonmp1/,44.4523,-121.5574,1253,False,2018-04-30,2020-08-06
oregonYP,https://phenocam.nau.edu/webcam/sites/oregonYP/,44.32384,-121.60599,977,True,2011-08-18,2026-03-23
oregonYPbud,https://phenocam.nau.edu/webcam/sites/oregonYPbud/,44.3238,-121.606,977,True,2019-05-23,2026-03-23
ossipeelake,https://phenocam.nau.edu/webcam/sites/ossipeelake/,43.7809,-71.133,123,False,2008-04-22,2013-10-03
othshardwood,https://phenocam.nau.edu/webcam/sites/othshardwood/,44.9348,-68.6655,41,True,2019-04-08,2026-03-12
othssoftwood,https://phenocam.nau.edu/webcam/sites/othssoftwood/,44.93453,-68.66489,41,True,2019-04-08,2026-03-22
pace,https://phenocam.nau.edu/webcam/sites/pace/,37.9229,-78.2739,100,False,2017-03-09,2024-03-02
palamanui,https://phenocam.nau.edu/webcam/sites/palamanui/,19.7423,-156.0115,131,False,2017-04-17,2020-02-06
palamanui2,https://phenocam.nau.edu/webcam/sites/palamanui2/,19.7404,-155.9952,240,False,2022-02-16,2024-01-23
parkschoolbuffalo,https://phenocam.nau.edu/webcam/sites/parkschoolbuffalo/,42.9637,-78.7834,205,True,2021-04-08,2026-03-23
pasayten,https://phenocam.nau.edu/webcam/sites/pasayten/,48.393,-119.896,1250,False,2000-11-14,2019-01-31
peinpcavendish1,https://phenocam.nau.edu/webcam/sites/peinpcavendish1/,46.4968,-63.4073,10,False,2020-02-11,2020-08-25
piedmontalpasture2,https://phenocam.nau.edu/webcam/sites/piedmontalpasture2/,33.8875,-85.6935,238,False,2019-11-06,2023-10-16
pineta,https://phenocam.nau.edu/webcam/sites/pineta/,42.67968,0.08507,1297,True,2023-04-18,2026-03-23
pitsalu,https://phenocam.nau.edu/webcam/sites/pitsalu/,58.5633,24.3688,3,True,2023-11-30,2026-03-23
pointreyes,https://phenocam.nau.edu/webcam/sites/pointreyes/,37.99639,-123.02111,0,False,2004-01-24,2022-03-21
portal,https://phenocam.nau.edu/webcam/sites/portal/,31.9385,-109.0823,1330,True,2016-05-30,2026-03-23
portalsworth,https://phenocam.nau.edu/webcam/sites/portalsworth/,60.1958,-154.32,98,False,2010-11-12,2013-09-14
poudreriver,https://phenocam.nau.edu/webcam/sites/poudreriver/,40.4434,-104.8141,4745,False,2014-09-01,2016-12-07
proctor,https://phenocam.nau.edu/webcam/sites/proctor/,44.525,-72.866,403,True,2008-04-15,2026-03-23
puuanahulu,https://phenocam.nau.edu/webcam/sites/puuanahulu/,19.8133,-155.8458,2136,True,2025-02-27,2026-03-23
queens,https://phenocam.nau.edu/webcam/sites/queens/,44.565,-76.324,126,True,2008-05-26,2026-03-23
quickbird,https://phenocam.nau.edu/webcam/sites/quickbird/,41.92887,-109.30387,2257,False,2014-05-23,2015-12-17
readingma,https://phenocam.nau.edu/webcam/sites/readingma/,42.5304,-71.1272,100,False,2012-03-06,2020-06-04
renon,https://phenocam.nau.edu/webcam/sites/renon/,46.5868,11.4337,1730,True,,
ricesevilla1,https://phenocam.nau.edu/webcam/sites/ricesevilla1/,37.1424,-6.3295,2,True,2023-09-19,2026-03-23
ricesevilla2,https://phenocam.nau.edu/webcam/sites/ricesevilla2/,37.1312,-6.3369,2,True,2023-10-18,2026-03-23
richmondbrackishmarsh,https://phenocam.nau.edu/webcam/sites/richmondbrackishmarsh/,49.1312,-123.1963,6,True,2022-09-30,2026-03-23
riverton,https://phenocam.nau.edu/webcam/sites/riverton/,42.9886,-108.4001,1502,False,2020-11-12,2023-11-02
rmblaspen,https://phenocam.nau.edu/webcam/sites/rmblaspen/,38.9592,-106.9898,2980,True,2022-08-03,2025-10-14
robinson,https://phenocam.nau.edu/webcam/sites/robinson/,37.4671,-83.1576,483,True,2017-04-07,2025-03-27
robinson2,https://phenocam.nau.edu/webcam/sites/robinson2/,37.4671,-83.1576,483,True,2017-04-07,2025-03-27
rockveratrum,https://phenocam.nau.edu/webcam/sites/rockveratrum/,38.9795,-107.0377,3460,True,2021-09-24,2025-06-16
romainville,https://phenocam.nau.edu/webcam/sites/romainville/,48.8853,2.4224,129,True,2023-09-26,2026-03-23
rosalia,https://phenocam.nau.edu/webcam/sites/rosalia/,47.7027,16.3015,678,True,2019-07-05,2026-03-23
rosemount,https://phenocam.nau.edu/webcam/sites/rosemount/,44.7143,-93.0898,287,False,2008-04-01,2008-11-14
rosemountc6,https://phenocam.nau.edu/webcam/sites/rosemountc6/,44.7288,-93.0888,288,False,2015-10-22,2017-01-01
rosemountcons,https://phenocam.nau.edu/webcam/sites/rosemountcons/,44.6946,-93.0578,283,True,2017-01-09,2026-03-23
rosemountconv,https://phenocam.nau.edu/webcam/sites/rosemountconv/,44.691,-93.0576,283,True,2017-01-13,2026-03-23
rosemountg21,https://phenocam.nau.edu/webcam/sites/rosemountg21/,44.7143,-93.0898,290,False,2015-10-26,2017-01-01
rosemountnprs,https://phenocam.nau.edu/webcam/sites/rosemountnprs/,44.6781,-93.0723,274,True,2015-10-26,2026-03-23
rothberurb,https://phenocam.nau.edu/webcam/sites/rothberurb/,52.45723,13.31583,46,True,2022-11-06,2026-03-23
rothen,https://phenocam.nau.edu/webcam/sites/rothen/,47.993,6.9798,1270,True,2024-05-22,2026-03-23
rullybgs,https://phenocam.nau.edu/webcam/sites/rullybgs/,46.8665,4.7456,280,True,2025-04-09,2026-03-23
rumba,https://phenocam.nau.edu/webcam/sites/rumba/,58.7179,24.134,19,True,,
rushranch,https://phenocam.nau.edu/webcam/sites/rushranch/,38.2006,-122.0264,8,True,2017-03-03,2026-03-13
russellsage,https://phenocam.nau.edu/webcam/sites/russellsage/,32.45696,-91.97432,20,True,2013-11-20,2026-03-23
sabinar,https://phenocam.nau.edu/webcam/sites/sabinar/,36.99555,-6.51323,20,True,2016-06-23,2026-03-23
sagehen,https://phenocam.nau.edu/webcam/sites/sagehen/,39.4315,-120.2398,1934,True,2017-10-05,2026-03-23
sagehen2,https://phenocam.nau.edu/webcam/sites/sagehen2/,39.4307,-120.2407,1937,True,2017-10-13,2026-03-23
sagehen3,https://phenocam.nau.edu/webcam/sites/sagehen3/,39.4311,-120.2405,1935,True,2019-05-10,2026-03-23
sanford,https://phenocam.nau.edu/webcam/sites/sanford/,42.72678,-84.46448,268,True,2013-12-20,2026-03-23
sangabriel,https://phenocam.nau.edu/webcam/sites/sangabriel/,34.28556,-118.15396,1688,False,2008-05-21,2016-03-23
santacruz1,https://phenocam.nau.edu/webcam/sites/santacruz1/,36.9741,-122.0308,11,True,2021-03-28,2026-03-23
santacruz2,https://phenocam.nau.edu/webcam/sites/santacruz2/,36.9741,-122.0308,11,True,2021-03-28,2026-03-23
santaluciapreserve1,https://phenocam.nau.edu/webcam/sites/santaluciapreserve1/,36.5265,-121.8682,500,True,2020-07-10,2026-03-23
santaluciapreserve2,https://phenocam.nau.edu/webcam/sites/santaluciapreserve2/,36.5265,-121.8682,500,True,2024-05-20,2026-03-23
saskatoon1,https://phenocam.nau.edu/webcam/sites/saskatoon1/,52.1552,-106.6064,497,True,2021-11-23,2026-03-23
saskatoon2,https://phenocam.nau.edu/webcam/sites/saskatoon2/,52.1552,-106.6064,497,True,2021-11-23,2026-02-08
sedgwick,https://phenocam.nau.edu/webcam/sites/sedgwick/,34.69685,-120.0484,381,False,2008-09-18,2013-04-25
sedgwick1,https://phenocam.nau.edu/webcam/sites/sedgwick1/,34.6969,-120.0484,381,True,2022-08-16,2026-03-23
sedgwick2,https://phenocam.nau.edu/webcam/sites/sedgwick2/,34.7012,-120.037,356,True,2022-08-09,2026-03-23
sedgwick3,https://phenocam.nau.edu/webcam/sites/sedgwick3/,34.7031,-120.0348,384,True,2025-09-13,2026-03-23
segaarboretum10,https://phenocam.nau.edu/webcam/sites/segaarboretum10/,35.16209,-111.73151,2170,False,2019-05-14,2023-05-24
segaarboretum2,https://phenocam.nau.edu/webcam/sites/segaarboretum2/,35.16209,-111.73151,2170,False,2018-11-05,2023-01-19
segaarboretum3,https://phenocam.nau.edu/webcam/sites/segaarboretum3/,35.16209,-111.73151,2170,False,2019-05-15,2023-01-19
segaarboretum4,https://phenocam.nau.edu/webcam/sites/segaarboretum4/,35.16214,-111.73153,2170,False,2018-11-05,2023-01-19
segaarboretum6,https://phenocam.nau.edu/webcam/sites/segaarboretum6/,35.16209,-111.73151,2170,False,2019-05-14,2023-01-19
segaarboretum9,https://phenocam.nau.edu/webcam/sites/segaarboretum9/,35.16222,-111.73158,2170,False,2018-11-05,2023-01-19
segaarboretumforest,https://phenocam.nau.edu/webcam/sites/segaarboretumforest/,35.1613,-111.7359,2173,True,2019-05-29,2026-03-23
segaarboretummeadow,https://phenocam.nau.edu/webcam/sites/segaarboretummeadow/,35.1621,-111.7316,2157,True,2016-08-09,2026-03-17
segabearsprings,https://phenocam.nau.edu/webcam/sites/segabearsprings/,36.3629,-112.1722,2688,False,2017-11-09,2020-09-01
segablackpoint,https://phenocam.nau.edu/webcam/sites/segablackpoint/,35.6814,-111.4754,1566,True,2016-01-28,2024-09-28
segabluechute,https://phenocam.nau.edu/webcam/sites/segabluechute/,35.5876,-111.9716,1930,True,2017-04-18,2026-03-23
segabluechute1,https://phenocam.nau.edu/webcam/sites/segabluechute1/,35.58759,-111.97115,1931,False,2019-05-16,2024-06-16
segabluechute2,https://phenocam.nau.edu/webcam/sites/segabluechute2/,35.58759,-111.97115,1931,False,2019-05-16,2024-06-16
segabluechute4,https://phenocam.nau.edu/webcam/sites/segabluechute4/,35.58759,-111.9716,1931,False,2019-05-16,2024-06-16
segabluechute6,https://phenocam.nau.edu/webcam/sites/segabluechute6/,35.58759,-111.97115,1931,False,2019-05-16,2024-06-16
segabluechute7,https://phenocam.nau.edu/webcam/sites/segabluechute7/,35.58759,-111.97115,1931,False,2019-05-16,2024-06-16
segabluechute8,https://phenocam.nau.edu/webcam/sites/segabluechute8/,35.58759,-111.97115,1931,False,2019-05-16,2024-06-16
segabluechutepj1,https://phenocam.nau.edu/webcam/sites/segabluechutepj1/,35.5876,-111.9712,1931,True,2024-06-27,2026-03-23
segabluechutepj2,https://phenocam.nau.edu/webcam/sites/segabluechutepj2/,35.5876,-111.9712,1931,True,2024-06-27,2026-03-23
segabluechutepj3,https://phenocam.nau.edu/webcam/sites/segabluechutepj3/,35.5876,-111.9712,1931,True,2024-06-27,2026-03-23
segabradshaw,https://phenocam.nau.edu/webcam/sites/segabradshaw/,34.9109,-111.9285,1402,True,2017-03-15,2026-03-23
segahartprairie,https://phenocam.nau.edu/webcam/sites/segahartprairie/,35.3536,-111.7324,2585,True,2019-08-02,2026-03-23
segalcr,https://phenocam.nau.edu/webcam/sites/segalcr/,35.7231,-111.321,1275,True,2018-07-31,2026-03-23
segalcr2,https://phenocam.nau.edu/webcam/sites/segalcr2/,35.7069,-111.36,1495,True,2018-03-28,2026-03-23
segalittlemountain,https://phenocam.nau.edu/webcam/sites/segalittlemountain/,36.5865,-112.3634,2276,False,2016-04-01,2022-12-28
segasoapcreek,https://phenocam.nau.edu/webcam/sites/segasoapcreek/,36.751,-111.716,1233,True,2018-07-31,2026-03-23
segawalnutcreek,https://phenocam.nau.edu/webcam/sites/segawalnutcreek/,34.9215,-112.8458,1567,False,2017-06-09,2018-03-12
segawhitepockets,https://phenocam.nau.edu/webcam/sites/segawhitepockets/,36.6081,-112.4082,2057,True,2016-04-01,2026-03-23
sendadarwinforest,https://phenocam.nau.edu/webcam/sites/sendadarwinforest/,-41.8832,-73.676,30,True,2023-01-17,2026-03-23
sendadarwinpeatland,https://phenocam.nau.edu/webcam/sites/sendadarwinpeatland/,-41.8793,-73.6655,25,True,2022-12-16,2026-03-23
sequoia,https://phenocam.nau.edu/webcam/sites/sequoia/,36.56583,-118.77722,1890,False,2002-12-31,2019-03-27
sequoia1,https://phenocam.nau.edu/webcam/sites/sequoia1/,37.51,-119.63,2000,True,2023-09-12,2026-03-23
sevcreogrowth,https://phenocam.nau.edu/webcam/sites/sevcreogrowth/,34.3384,-106.7385,1577,True,2025-07-17,2026-03-23
sevilletagrass,https://phenocam.nau.edu/webcam/sites/sevilletagrass/,34.36044,-106.70019,1600,True,2014-11-05,2026-03-23
sevilletanewgrass,https://phenocam.nau.edu/webcam/sites/sevilletanewgrass/,34.358,-106.6799,1603,True,2018-12-05,2026-02-23
sevilletashrub,https://phenocam.nau.edu/webcam/sites/sevilletashrub/,34.33496,-106.74447,1603,True,2014-10-29,2026-03-23
sevmetblbt,https://phenocam.nau.edu/webcam/sites/sevmetblbt/,34.3983,-106.6633,1572,False,2024-03-21,2024-06-05
sevmetbrwl,https://phenocam.nau.edu/webcam/sites/sevmetbrwl/,34.4056,-106.934,1550,True,2024-03-21,2026-03-23
sevmetbuwl,https://phenocam.nau.edu/webcam/sites/sevmetbuwl/,34.3349,-106.632,1668,True,2024-03-21,2026-03-23
sevmetcont,https://phenocam.nau.edu/webcam/sites/sevmetcont/,34.34,-106.7428,1599,True,2024-03-20,2026-03-23
sevmetcrmt,https://phenocam.nau.edu/webcam/sites/sevmetcrmt/,34.3685,-106.5354,1979,True,2024-03-21,2026-03-23
sevmetdpwl,https://phenocam.nau.edu/webcam/sites/sevmetdpwl/,34.3592,-106.6911,1600,True,2024-03-20,2026-03-23
sevmetfstn,https://phenocam.nau.edu/webcam/sites/sevmetfstn/,34.356,-106.8853,1476,True,2024-02-15,2026-03-20
sevmetfvpt,https://phenocam.nau.edu/webcam/sites/sevmetfvpt/,34.335,-106.7293,1613,True,2024-03-20,2026-03-23
sevmetgtdr,https://phenocam.nau.edu/webcam/sites/sevmetgtdr/,34.4147,-106.5234,1795,True,2024-03-21,2026-03-23
sevmetrios,https://phenocam.nau.edu/webcam/sites/sevmetrios/,34.2947,-106.9351,1531,True,2024-03-21,2026-03-23
sevmetsepu,https://phenocam.nau.edu/webcam/sites/sevmetsepu/,34.2688,-106.6248,1794,True,2024-05-02,2026-02-20
sevmetsogt,https://phenocam.nau.edu/webcam/sites/sevmetsogt/,34.2168,-106.7955,1539,False,2024-03-21,2024-05-15
sevmettswl,https://phenocam.nau.edu/webcam/sites/sevmettswl/,34.3104,-106.6844,1651,True,2024-03-20,2026-03-23
sevmettuwl,https://phenocam.nau.edu/webcam/sites/sevmettuwl/,34.4187,-107.0006,1714,True,2024-03-21,2026-03-23
sevmetwsms,https://phenocam.nau.edu/webcam/sites/sevmetwsms/,34.2726,-107.0618,1769,True,2024-03-21,2025-06-30
sevMRME10L,https://phenocam.nau.edu/webcam/sites/sevMRME10L/,34.3438,-106.7269,1604,True,2018-11-15,2026-03-23
sevMRME11C,https://phenocam.nau.edu/webcam/sites/sevMRME11C/,34.3438,-106.7268,1604,True,2018-11-15,2026-03-23
sevMRME1S,https://phenocam.nau.edu/webcam/sites/sevMRME1S/,34.3442,-106.7272,1604,True,2018-11-15,2026-03-23
sevmveblack13redinc,https://phenocam.nau.edu/webcam/sites/sevmveblack13redinc/,34.3357,-106.7275,1587,True,2023-02-01,2026-03-23
sevmveblack14redinc,https://phenocam.nau.edu/webcam/sites/sevmveblack14redinc/,34.3356,-106.7275,1587,True,2023-02-01,2026-03-23
sevmveblack15redamb,https://phenocam.nau.edu/webcam/sites/sevmveblack15redamb/,34.3356,-106.7274,1587,True,2023-02-01,2026-03-23
sevmveblack16ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblack16ambinc/,34.3355,-106.7276,1587,True,2023-02-02,2026-03-23
sevmveblack17ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblack17ambinc/,34.3355,-106.7275,1587,True,2023-02-02,2026-03-23
sevmveblack18ambamb,https://phenocam.nau.edu/webcam/sites/sevmveblack18ambamb/,34.3355,-106.7273,1587,True,2023-02-02,2026-03-23
sevmveblack19ambamb,https://phenocam.nau.edu/webcam/sites/sevmveblack19ambamb/,34.3356,-106.7272,1587,True,2023-02-02,2026-03-23
sevmveblack20ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblack20ambinc/,34.3356,-106.727,1587,True,2023-02-02,2026-03-23
sevmveblack21ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblack21ambinc/,34.3356,-106.7269,1587,True,2023-02-02,2026-03-23
sevmveblack22redamb,https://phenocam.nau.edu/webcam/sites/sevmveblack22redamb/,34.3355,-106.7272,1587,True,2023-02-02,2026-03-23
sevmveblack23redinc,https://phenocam.nau.edu/webcam/sites/sevmveblack23redinc/,34.3355,-106.7271,1587,True,2023-02-02,2026-03-23
sevmveblack24redinc,https://phenocam.nau.edu/webcam/sites/sevmveblack24redinc/,34.3354,-106.727,1587,True,2023-02-02,2026-03-23
sevmveblack25redamb,https://phenocam.nau.edu/webcam/sites/sevmveblack25redamb/,34.3354,-106.7275,1587,True,2023-02-02,2026-03-23
sevmveblack26redinc,https://phenocam.nau.edu/webcam/sites/sevmveblack26redinc/,34.3354,-106.7273,1587,True,2023-02-02,2026-03-23
sevmveblack27redinc,https://phenocam.nau.edu/webcam/sites/sevmveblack27redinc/,34.3353,-106.7272,1587,True,2023-02-02,2026-03-23
sevmveblack28ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblack28ambinc/,34.3353,-106.7275,1587,True,2023-02-02,2026-03-23
sevmveblack29ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblack29ambinc/,34.3352,-106.7274,1587,True,2023-02-02,2026-03-23
sevmveblack30ambamb,https://phenocam.nau.edu/webcam/sites/sevmveblack30ambamb/,34.3352,-106.7272,1587,True,2023-02-02,2026-03-23
sevmveblue10ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblue10ambinc/,34.3341,-106.6311,1646,True,2022-05-24,2026-03-23
sevmveblue11ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblue11ambinc/,34.3341,-106.631,1646,True,2022-05-24,2026-03-23
sevmveblue12ambamb,https://phenocam.nau.edu/webcam/sites/sevmveblue12ambamb/,34.334,-106.6309,1646,True,2022-05-24,2026-03-23
sevmveblue13ambamb,https://phenocam.nau.edu/webcam/sites/sevmveblue13ambamb/,34.334,-106.6311,1646,True,2022-05-24,2026-03-23
sevmveblue14ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblue14ambinc/,34.334,-106.6313,1646,True,2022-05-24,2026-03-23
sevmveblue15ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblue15ambinc/,34.334,-106.6314,1646,True,2022-05-24,2026-03-23
sevmveblue16redamb,https://phenocam.nau.edu/webcam/sites/sevmveblue16redamb/,34.3339,-106.6314,1646,True,2022-05-24,2026-03-23
sevmveblue17redinc,https://phenocam.nau.edu/webcam/sites/sevmveblue17redinc/,34.3339,-106.6313,1646,True,2022-05-24,2026-03-23
sevmveblue18redinc,https://phenocam.nau.edu/webcam/sites/sevmveblue18redinc/,34.3338,-106.6312,1646,True,2022-05-24,2026-03-23
sevmveblue1ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblue1ambinc/,34.3344,-106.6307,1646,True,2022-05-24,2026-03-23
sevmveblue2ambinc,https://phenocam.nau.edu/webcam/sites/sevmveblue2ambinc/,34.3344,-106.6308,1646,True,2022-05-24,2026-03-23
sevmveblue3ambamb,https://phenocam.nau.edu/webcam/sites/sevmveblue3ambamb/,34.3345,-106.6309,1646,True,2022-05-24,2026-03-23
sevmveblue4redinc,https://phenocam.nau.edu/webcam/sites/sevmveblue4redinc/,34.3344,-106.631,1646,True,2022-05-24,2026-03-23
sevmveblue5redinc,https://phenocam.nau.edu/webcam/sites/sevmveblue5redinc/,34.3343,-106.6308,1646,True,2022-05-24,2026-03-23
sevmveblue6redamb,https://phenocam.nau.edu/webcam/sites/sevmveblue6redamb/,34.3342,-106.6307,1646,True,2022-05-24,2026-03-23
sevmveblue7redinc,https://phenocam.nau.edu/webcam/sites/sevmveblue7redinc/,34.3341,-106.6308,1646,True,2022-05-24,2026-03-23
sevmveblue8redinc,https://phenocam.nau.edu/webcam/sites/sevmveblue8redinc/,34.3342,-106.631,1646,True,2022-05-24,2026-03-23
sevmveblue9redamb,https://phenocam.nau.edu/webcam/sites/sevmveblue9redamb/,34.3342,-106.6311,1646,True,2022-05-24,2026-03-23
sevmvecreo10redamb,https://phenocam.nau.edu/webcam/sites/sevmvecreo10redamb/,34.3382,-106.7388,1577,True,2023-05-21,2026-03-23
sevmvecreo11redinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo11redinc/,34.3383,-106.7386,1577,True,2023-05-21,2026-03-23
sevmvecreo12redinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo12redinc/,34.3382,-106.7385,1577,True,2023-05-21,2026-03-23
sevmvecreo19redamb,https://phenocam.nau.edu/webcam/sites/sevmvecreo19redamb/,34.3386,-106.739,1577,True,2023-05-23,2026-03-23
sevmvecreo1redinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo1redinc/,34.3382,-106.7392,1577,True,2023-05-22,2026-03-23
sevmvecreo20redinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo20redinc/,34.3386,-106.739,1577,True,2023-05-23,2026-03-23
sevmvecreo21redinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo21redinc/,34.3386,-106.739,1577,True,2023-05-23,2026-03-23
sevmvecreo22ambinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo22ambinc/,34.3386,-106.739,1577,True,2023-05-23,2026-03-23
sevmvecreo23ambinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo23ambinc/,34.3386,-106.739,1577,True,2023-05-23,2026-03-23
sevmvecreo24ambamb,https://phenocam.nau.edu/webcam/sites/sevmvecreo24ambamb/,34.3386,-106.739,1577,True,2023-05-23,2026-03-23
sevmvecreo2redinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo2redinc/,34.3382,-106.7391,1577,True,2023-05-22,2026-03-23
sevmvecreo3redamb,https://phenocam.nau.edu/webcam/sites/sevmvecreo3redamb/,34.3382,-106.7389,1577,True,2023-05-22,2026-03-23
sevmvecreo4ambinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo4ambinc/,34.3384,-106.7392,1577,True,2023-05-22,2026-03-23
sevmvecreo5ambinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo5ambinc/,34.3384,-106.739,1577,True,2023-05-22,2026-03-23
sevmvecreo6ambamb,https://phenocam.nau.edu/webcam/sites/sevmvecreo6ambamb/,34.3383,-106.7389,1577,True,2023-05-22,2026-03-23
sevmvecreo7ambinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo7ambinc/,34.3381,-106.7388,1577,True,2023-05-21,2026-03-23
sevmvecreo8ambinc,https://phenocam.nau.edu/webcam/sites/sevmvecreo8ambinc/,34.3381,-106.7387,1577,True,2023-05-21,2026-03-23
sevmvecreo9ambamb,https://phenocam.nau.edu/webcam/sites/sevmvecreo9ambamb/,34.3381,-106.7385,1577,True,2023-05-21,2026-03-23
sevmvepj10redinc,https://phenocam.nau.edu/webcam/sites/sevmvepj10redinc/,34.3879,-106.52385,1960,True,2024-06-22,2026-03-23
sevmvepj11redinc,https://phenocam.nau.edu/webcam/sites/sevmvepj11redinc/,34.38791,-106.52404,1960,True,2024-06-22,2026-03-23
sevmvepj12ambamb,https://phenocam.nau.edu/webcam/sites/sevmvepj12ambamb/,34.38797,-106.52396,1960,True,2024-06-27,2026-03-23
sevmvepj13redinc,https://phenocam.nau.edu/webcam/sites/sevmvepj13redinc/,34.38781,-106.52378,1960,True,2024-06-22,2026-03-23
sevmvepj14redinc,https://phenocam.nau.edu/webcam/sites/sevmvepj14redinc/,34.38781,-106.5239,1960,True,2024-06-22,2026-03-23
sevmvepj15ambamb,https://phenocam.nau.edu/webcam/sites/sevmvepj15ambamb/,34.38782,-106.524,1960,True,2024-06-22,2026-03-23
sevmvepj16ambinc,https://phenocam.nau.edu/webcam/sites/sevmvepj16ambinc/,34.38771,-106.52379,1960,True,2024-06-22,2026-03-23
sevmvepj17ambinc,https://phenocam.nau.edu/webcam/sites/sevmvepj17ambinc/,34.38771,-106.52391,1960,True,2024-06-22,2026-03-23
sevmvepj18redamb,https://phenocam.nau.edu/webcam/sites/sevmvepj18redamb/,34.38771,-106.52404,1960,True,2024-06-22,2026-03-23
sevmvepj1ambamb,https://phenocam.nau.edu/webcam/sites/sevmvepj1ambamb/,34.38823,-106.52363,1960,True,2024-06-27,2026-03-23
sevmvepj2redamb,https://phenocam.nau.edu/webcam/sites/sevmvepj2redamb/,34.38808,-106.52373,1960,True,2024-06-22,2026-03-23
sevmvepj3ambinc,https://phenocam.nau.edu/webcam/sites/sevmvepj3ambinc/,34.38807,-106.52384,1960,True,2024-06-22,2026-03-23
sevmvepj4ambinc,https://phenocam.nau.edu/webcam/sites/sevmvepj4ambinc/,34.38807,-106.52396,1960,True,2024-06-27,2026-03-23
sevmvepj5redinc,https://phenocam.nau.edu/webcam/sites/sevmvepj5redinc/,34.38809,-106.52406,1960,True,2024-06-22,2026-03-23
sevmvepj6redinc,https://phenocam.nau.edu/webcam/sites/sevmvepj6redinc/,34.38799,-106.52375,1960,True,2024-06-22,2026-03-23
